customer_id,full_name,gender,date_of_birth,province,occupation,monthly_income,join_date,customer_segment
C01421,Cô Bảo Dương,Male,1987-02-26,Binh Duong,Doctor,7057435.61,2021-03-05,Mass
C01422,Bà Vân Đặng,Female,1974-07-03,Hue,Teacher,7973980.53,2019-08-21,Mass
C01423,Anh Nam Bùi,Male,1988-05-22,Bac Ninh,Freelancer,8173120.36,2020-10-14,Mass
C01424,Hoàng Đức Nguyễn,Male,1996-10-16,Ho Chi Minh City,IT Specialist,8951891.04,2023-04-05,Mass
C01425,Quý ông Tùng Vũ,Male,1997-04-19,Can Tho,Accountant,9936488.65,2025-12-31,Mass
C01426,Anh Nhiên Lê,Male,1997-02-27,Can Tho,Freelancer,16063883.94,2019-01-26,Mass
C01427,Dũng Mai Vũ,Female,2003-09-04,Da Nang,Doctor,12962961.16,2021-12-22,Mass
C01428,Cô Phương Lê,Other,1976-10-28,Dong Nai,Freelancer,30005753.67,2018-07-06,Affluent
C01429,Bác Anh Mai,Male,1998-01-16,Khanh Hoa,Accountant,11069826.03,2022-06-05,Mass
C01430,Bảo Văn Mai,Female,1978-07-31,Ba Ria - Vung Tau,Government Employee,12843583.15,2020-01-05,Mass
C01431,Nhật Xuân Nguyễn,Male,1996-01-18,Thanh Hoa,Sales,40467980.51,2019-06-25,Affluent
C01432,Trọng Hải Đặng,Male,2002-10-02,Nghe An,Accountant,15231756.3,2019-04-24,Mass
C01433,Hải Mai,Male,1986-07-31,Thanh Hoa,Business Owner,31912746.93,2022-10-28,Affluent
C01434,Lâm Mai Bảo Mai,Male,2000-05-19,Khanh Hoa,Business Owner,8798386.28,2022-11-20,Mass
C01435,Bà Thành Bùi,Female,1985-04-26,Can Tho,IT Specialist,50604586.39,2019-09-12,Affluent
C01436,Tú Đức Mai,Female,1997-10-30,Ho Chi Minh City,IT Specialist,14088262.39,2019-09-01,Mass
C01437,An Lê,Male,2008-06-27,Ha Noi,IT Specialist,9779520.4,2025-12-01,Mass
C01438,Cô Lâm Trần,Male,1991-08-05,Ba Ria - Vung Tau,IT Specialist,8727835.96,2021-12-31,Mass
C01439,Anh Tú Nguyễn,Female,2000-12-17,Thanh Hoa,IT Specialist,9498974.12,2026-01-27,Mass
C01440,Hải Mai Bảo Mai,Female,1987-08-02,Da Nang,Engineer,11238456.28,2021-03-09,Mass
C01441,Hưng Đặng,Male,2008-07-04,Can Tho,Government Employee,20000000.0,2024-04-26,Affluent
C01442,Cô Ngọc Phạm,Female,1996-12-06,Bac Ninh,Freelancer,120090403.35,2018-01-17,Premium
C01443,Ông Bảo Nguyễn,Female,2007-12-11,Quang Ninh,Accountant,30127217.79,2020-10-05,Affluent
C01444,Tùng Bảo Đặng,Female,1995-10-21,Hai Phong,Sales,19508004.57,2025-08-22,Mass
C01445,Ánh Hoàng,Female,1995-08-01,Hue,Sales,13721346.99,2019-03-11,Mass
C01446,Minh Nguyễn,Female,1989-07-17,Ha Noi,Engineer,5692835.09,2025-12-08,Mass
C01447,Hạnh Trần,Female,1982-02-15,Ho Chi Minh City,Business Owner,12939639.47,2018-01-24,Mass
C01448,Cô Hương Phạm,Male,1985-09-12,Ho Chi Minh City,Freelancer,400000000.0,2021-08-23,Premium
C01449,Lâm Hoàng Mai,Female,2007-12-12,Quang Ninh,Doctor,58718630.2,2025-03-21,Affluent
C01450,Chị Vân Mai,Male,1994-09-04,Can Tho,Engineer,13269547.74,2024-10-02,Mass
C01451,Nhật Đức Hoàng,Male,1991-03-13,Nam Dinh,Teacher,10344178.87,2026-08-24,Mass
C01452,Bảo Bảo Trần,Female,1997-08-17,Ha Noi,Doctor,13466898.44,2022-07-07,Mass
C01453,Chị Phương Bùi,Male,2006-10-30,Quang Ninh,Engineer,15605280.62,2022-11-06,Mass
C01454,Phúc Mai Đặng,Female,1995-04-27,Ba Ria - Vung Tau,Bank Employee,8079923.31,2022-01-10,Mass
C01455,Tùng Tấn Đặng,Female,1995-03-28,Nghe An,Doctor,18632528.1,2022-05-09,Mass
C01456,Hải Bảo Đặng,Male,1995-12-18,Khanh Hoa,Accountant,13604021.07,2022-09-27,Mass
C01457,Chị Hồng Mai,Female,1998-11-21,Quang Ninh,Accountant,15645436.82,2019-01-16,Mass
C01458,Quang Dương,Male,1983-04-14,Thanh Hoa,Bank Employee,22917933.85,2025-09-11,Mass
C01459,Quý ông Nam Nguyễn,Female,1992-01-23,Nghe An,Bank Employee,15164176.42,2018-12-10,Mass
C01460,Trọng Nguyễn,Male,1989-02-22,Hai Phong,IT Specialist,18886771.82,2019-06-08,Mass
C01461,Bà An Vũ,Female,1998-05-01,Binh Duong,Doctor,15574866.75,2021-04-25,Mass
C01462,Chị Ánh Đặng,Female,1992-12-24,Hai Phong,Office Staff,11733415.39,2023-09-23,Mass
C01463,Vi Vũ,Male,1989-08-16,Thanh Hoa,Bank Employee,37751310.13,2020-11-03,Affluent
C01464,Cô An Dương,Male,1991-12-08,Hai Phong,Government Employee,12936545.16,2026-04-22,Mass
C01465,Hoàng Trí Vũ,Female,1973-07-08,Dong Nai,Teacher,47039278.58,2018-07-05,Affluent
C01466,Nhiên Hải Phạm,Male,1980-10-10,Nam Dinh,Sales,10231465.41,2023-02-07,Mass
C01467,Khoa Trần,Female,2000-02-13,Khanh Hoa,Business Owner,16764471.33,2020-02-06,Mass
C01468,Khoa Hoàng Trần,Male,1981-08-26,Can Tho,Freelancer,20092395.02,2025-07-21,Mass
C01469,Châu Xuân Dương,Male,1997-01-01,Ha Noi,Office Staff,11073608.01,2018-02-24,Mass
C01470,Khoa Vũ,Male,2008-01-28,Thanh Hoa,Student,10459825.36,2025-05-18,Mass
C01471,Yến Hoàng,Female,1979-12-02,Can Tho,IT Specialist,10192307.48,2024-12-01,Mass
C01472,Hà Thị Đặng,Male,1982-10-26,Can Tho,Bank Employee,11225978.07,2021-05-24,Mass
C01473,Huy Bảo Trần,Male,1987-07-27,Ha Noi,Doctor,8030241.99,2018-03-07,Mass
C01474,Cô Dương Bùi,Female,1990-06-29,Binh Duong,Office Staff,4212301.02,2025-04-10,Mass
C01475,Thảo Mai,Male,1993-06-01,Hue,Bank Employee,21460329.44,2024-01-16,Affluent
C01476,Linh Mai,Male,1977-05-05,Dong Nai,IT Specialist,15752502.21,2022-09-25,Mass
C01477,Bà Phương Phạm,Male,1985-07-11,Ba Ria - Vung Tau,Teacher,55237934.12,2022-12-29,Affluent
C01478,Cô Hải Bùi,Female,2001-02-01,Ha Noi,IT Specialist,22120035.22,2020-04-04,Mass
C01479,Ông Quang Bùi,Male,1980-03-19,Ha Noi,Sales,11046485.24,2025-01-26,Mass
C01480,Thành Lê,Female,1978-02-27,Hue,IT Specialist,25114867.66,2024-09-06,Affluent
C01481,Bà Hà Dương,Female,2000-05-05,Ha Noi,IT Specialist,9697811.55,2023-10-04,Mass
C01482,Vân Bùi,Female,1995-11-23,Ba Ria - Vung Tau,Bank Employee,25492410.2,2023-06-22,Affluent
C01483,Vũ Bùi,Male,1977-09-05,Nghe An,Office Staff,10960606.41,2021-07-17,Mass
C01484,Nhật Trí Lê,Female,1987-05-20,Ba Ria - Vung Tau,Bank Employee,9828473.89,2023-04-23,Mass
C01485,Anh Châu Bùi,Male,2007-11-15,Ho Chi Minh City,Sales,13189574.74,2022-11-22,Mass
C01486,Chị Mai Trần,Male,2008-05-04,Can Tho,Doctor,11715171.76,2022-11-30,Mass
C01487,Huy Đặng,Male,2006-06-09,Khanh Hoa,Bank Employee,24057655.2,2024-10-02,Mass
C01488,Hà Bùi,Female,1979-11-04,Thanh Hoa,Teacher,36128217.16,2026-02-09,Affluent
C01489,Thành Phú Phạm,Female,1977-03-07,Binh Duong,Bank Employee,8923569.7,2022-01-15,Mass
C01490,Quang Văn Vũ,Female,1985-07-14,Khanh Hoa,Doctor,12869244.3,2026-05-27,Mass
C01491,Bà Khoa Dương,Male,1988-01-30,Quang Ninh,Teacher,18731945.37,2024-10-17,Mass
C01492,Quý cô An Phạm,Female,1982-03-07,Thanh Hoa,Business Owner,13276027.06,2024-03-30,Mass
C01493,Bà Lan Trần,Male,2008-09-19,Da Nang,Business Owner,8575338.32,2019-10-12,Mass
C01494,Nhật Nguyễn,Male,1992-01-19,Ha Noi,Engineer,12398642.38,2019-04-12,Mass
C01495,Chị Ánh Vũ,Female,2003-07-31,Nghe An,Doctor,27910235.52,2021-10-25,Mass
C01496,Linh Trần,Female,1974-09-14,Dong Nai,Government Employee,14815116.76,2019-09-12,Mass
C01497,Bảo Dương,Female,1990-01-13,Khanh Hoa,Bank Employee,11141016.86,2018-07-26,Mass
C01498,Linh Phạm,Female,2001-02-18,Dong Nai,IT Specialist,103147746.6,2026-06-23,Premium
C01499,Chị Vân Mai,Male,1988-08-10,Dong Nai,Freelancer,7770157.61,2019-02-22,Mass
C01500,Tùng Dương,Female,1987-09-13,Nghe An,Engineer,11365312.83,2019-04-29,Mass
C01501,Cô Kim Hoàng,Female,2008-03-27,Quang Ninh,Student,8879736.61,2022-12-14,Mass
C01502,Thảo Lê,Female,1995-01-20,Can Tho,Engineer,23233549.42,2022-01-29,Mass
C01503,Thảo Phạm,Male,1984-07-26,Hai Phong,Doctor,7519413.18,2022-08-30,Mass
C01504,Hưng Dương,Female,1985-10-01,Bac Ninh,IT Specialist,6982103.65,2023-08-31,Mass
C01505,Hương Bùi,Male,1979-05-23,Da Nang,Student,30386871.78,2022-01-17,Affluent
C01506,Quang Trần,Female,1992-05-30,Quang Ninh,Government Employee,19085625.81,2020-07-23,Mass
C01507,Thảo Bùi,Male,2005-02-22,Hue,Accountant,23016528.91,2023-10-16,Affluent
C01508,Quý cô Vân Trần,Female,1997-03-30,Ha Noi,IT Specialist,17259094.94,2018-02-10,Mass
C01509,Châu Quang Lê,Female,2007-01-08,Hai Phong,Engineer,4453330.27,2022-07-04,Mass
C01510,Quý cô Vân Nguyễn,Female,1995-07-10,Hue,Office Staff,14556184.13,2018-06-01,Mass
C01511,Mai Mai,Female,1976-11-12,Quang Ninh,Freelancer,10204207.89,2025-01-31,Mass
C01512,Dũng Dương,Female,1994-10-29,Ba Ria - Vung Tau,Government Employee,158654753.49,2022-09-14,Premium
C01513,Nhật Xuân Nguyễn,Male,2007-10-16,Can Tho,Government Employee,31149301.74,2026-02-03,Affluent
C01514,Quang Phú Vũ,Female,1988-04-10,Ha Noi,Business Owner,40049399.43,2024-11-05,Affluent
C01515,Bà Vi Nguyễn,Female,1995-10-09,Hue,IT Specialist,12145527.61,2024-02-08,Mass
C01516,Thành Nguyễn,Female,2007-11-17,Ho Chi Minh City,IT Specialist,9530714.66,2025-04-11,Mass
C01517,Quang Lê,Male,1986-06-25,Ba Ria - Vung Tau,Business Owner,8508823.96,2024-01-11,Mass
C01518,Thành Trí Trần,Male,1990-07-31,Nghe An,Government Employee,14031601.35,2019-01-16,Mass
C01519,Phương Hải Bùi,Female,1994-04-26,Nghe An,Sales,36836426.01,2019-10-18,Affluent
C01520,Chị Hồng Vũ,Male,2000-12-28,Khanh Hoa,Business Owner,11162865.64,2021-05-29,Mass
C01521,Bảo Trí Phạm,Female,1984-01-20,Hai Phong,Student,12677733.49,2022-03-08,Mass
C01522,Chị Bảo Vũ,Male,1997-01-15,Da Nang,Engineer,12979645.39,2025-04-20,Mass
C01523,Quý cô Bảo Hoàng,Female,1983-02-18,Nam Dinh,Freelancer,20000000.0,2023-01-31,Affluent
C01524,Bà Hà Mai,Male,1978-06-08,Dong Nai,Student,87415122.19,2024-05-05,Premium
C01525,Bảo Đặng,Female,1985-11-17,Ho Chi Minh City,Government Employee,50125112.93,2020-08-15,Affluent
C01526,Cô Thành Bùi,Male,2006-05-07,Ho Chi Minh City,Student,9361469.71,2019-07-28,Mass
C01527,Hạnh Mai Vũ,Female,1994-01-09,Can Tho,Doctor,9121122.86,2023-10-17,Mass
C01528,Chị Hà Lê,Female,1971-04-07,Thanh Hoa,Engineer,8890972.33,2022-10-10,Mass
C01529,Cô Khoa Hoàng,Female,1997-08-21,Hai Phong,Office Staff,12889883.91,2019-06-17,Mass
C01530,Trọng Hoàng,Male,2004-02-14,Hai Phong,Sales,10448081.79,2022-07-08,Mass
C01531,Chị Mai Nguyễn,Female,1987-01-12,Dong Nai,Accountant,31673803.15,2024-07-21,Affluent
C01532,Vũ Mai Bảo Lê,Female,1992-02-29,Thanh Hoa,Student,80918084.54,2023-06-29,Premium
C01533,Bác Phúc Bùi,Female,2007-02-28,Binh Duong,Teacher,13429640.93,2019-06-05,Mass
C01534,Quý ông Hoàng Lê,Male,1971-02-16,Quang Ninh,Student,12077536.27,2023-12-08,Mass
C01535,Chị Ngọc Bùi,Male,1988-06-17,Thanh Hoa,IT Specialist,15292455.68,2019-10-05,Mass
C01536,Xuân Vũ,Female,2004-03-24,Ba Ria - Vung Tau,Engineer,21775528.21,2022-08-01,Mass
C01537,Lâm Hoàng Phạm,Male,1988-03-28,Khanh Hoa,Business Owner,21243618.93,2019-09-20,Mass
C01538,Bảo Dương,Male,1999-04-28,Da Nang,Business Owner,22674213.8,2018-04-25,Mass
C01539,Bác Bảo Phạm,Female,1982-07-25,Dong Nai,Freelancer,14562805.07,2021-06-03,Mass
C01540,Kim Thị Hoàng,Female,1988-06-15,Quang Ninh,Student,11000289.97,2019-05-17,Mass
C01541,Nhật Tấn Bùi,Female,1977-09-02,Binh Duong,Office Staff,12604231.67,2024-06-05,Mass
C01542,Vân Trần,Male,2008-02-10,Ba Ria - Vung Tau,Sales,25032929.12,2023-05-01,Affluent
C01543,Quý ông Hưng Phạm,Female,1992-11-26,Quang Ninh,Teacher,13375254.14,2023-03-03,Mass
C01544,Nhật Thị Mai,Female,1990-10-27,Thanh Hoa,Teacher,50452853.11,2021-08-25,Affluent
C01545,Phương Thị Phạm,Male,2007-11-14,Ho Chi Minh City,Freelancer,12618480.27,2020-08-11,Mass
C01546,Bảo Bùi,Female,2008-04-08,Nghe An,Office Staff,135511309.83,2022-12-20,Premium
C01547,Khoa Dương,Female,1991-11-07,Hai Phong,Teacher,39695230.94,2024-05-31,Affluent
C01548,Quý cô Hạnh Hoàng,Female,1999-10-04,Nam Dinh,Government Employee,18778627.27,2025-03-22,Mass
C01549,Yến Mai,Female,1979-06-30,Khanh Hoa,Government Employee,14719117.45,2018-08-05,Mass
C01550,Quý cô Hải Dương,Female,1992-01-09,Bac Ninh,IT Specialist,14700135.33,2018-03-18,Mass
C01551,Nhật Mai,Male,1998-01-02,Quang Ninh,Office Staff,16189309.72,2020-04-22,Mass
C01552,Bảo Hoàng,Male,1971-10-12,Binh Duong,Freelancer,17454898.85,2023-12-26,Mass
C01553,Quý cô Kim Đặng,Female,1999-03-10,Khanh Hoa,Office Staff,13618139.77,2018-04-06,Mass
C01554,Ông Phúc Dương,Male,2005-06-29,Hue,Office Staff,41556965.76,2021-07-23,Affluent
C01555,Quý cô Hương Vũ,Male,1986-08-19,Hai Phong,Engineer,6236823.08,2021-03-14,Mass
C01556,Phúc Đức Trần,Male,2003-05-23,Dong Nai,Engineer,10867840.72,2022-07-27,Mass
C01557,Nhật Dương,Female,1994-09-02,Khanh Hoa,Sales,7858452.64,2025-12-31,Mass
C01558,Vũ Hữu Mai,Male,1986-03-19,Hai Phong,Sales,13104064.02,2021-08-20,Mass
C01559,Quý cô Phương Bùi,Male,1993-08-02,Ha Noi,Doctor,9210826.86,2024-09-11,Mass
C01560,Vi Lê,Female,1979-01-27,Nghe An,Government Employee,21419444.68,2019-04-17,Mass
C01561,Nhiên Trí Lê,Male,1996-04-22,Thanh Hoa,Government Employee,9685677.31,2023-06-07,Mass
C01562,Chị Nhật Nguyễn,Male,1984-11-14,Bac Ninh,Office Staff,10586677.46,2024-07-28,Mass
C01563,Hạnh Thế Dương,Female,1992-05-29,Dong Nai,Government Employee,15545718.34,2019-05-30,Mass
C01564,Phúc Trần,Male,2008-03-04,Thanh Hoa,Engineer,51978946.36,2023-08-12,Affluent
C01565,Chị An Hoàng,Male,1990-07-23,Da Nang,Government Employee,84823525.54,2020-10-01,Premium
C01566,Nam Dương,Female,1991-03-01,Ba Ria - Vung Tau,Government Employee,11843236.25,2018-01-05,Mass
C01567,Quý ông Tùng Nguyễn,Female,2007-11-16,Nam Dinh,Bank Employee,181843327.23,2018-01-03,Premium
C01568,Anh Trung Hoàng,Male,1990-01-30,Nam Dinh,Freelancer,14012606.59,2025-08-17,Mass
C01569,Quý ông Huy Dương,Male,1980-04-09,Binh Duong,Bank Employee,8393854.15,2023-09-22,Mass
C01570,Khoa Hoàng,Male,1985-07-14,Can Tho,Government Employee,10926950.58,2021-05-16,Mass
C01571,Mai Mai,Male,1980-10-13,Hai Phong,Teacher,20000000.0,2021-02-18,Affluent
C01572,Trọng Mai,Female,1992-06-17,Khanh Hoa,Government Employee,78574083.9,2021-07-27,Premium
C01573,Cô Lan Lê,Female,1986-04-12,Ho Chi Minh City,Business Owner,120685484.63,2025-12-08,Premium
C01574,Dương Đặng,Male,1998-05-29,Ho Chi Minh City,Sales,9352519.73,2023-02-27,Mass
C01575,Lan Nguyễn,Female,1992-04-17,Ha Noi,Student,8767764.49,2018-01-09,Mass
C01576,Dũng Trần,Female,1981-10-03,Ba Ria - Vung Tau,Office Staff,10545340.77,2022-08-20,Mass
C01577,Hương Bùi,Female,2007-10-08,Can Tho,IT Specialist,31277576.8,2024-01-14,Affluent
C01578,Chị Hải Vũ,Male,2001-11-02,Ho Chi Minh City,Engineer,6779884.83,2025-07-13,Mass
C01579,Quý cô Nhật Hoàng,Male,2004-07-28,Da Nang,Accountant,36167850.01,2022-01-06,Affluent
C01580,Hưng Quang Vũ,Male,1975-10-16,Ha Noi,Engineer,13390174.82,2020-03-01,Mass
C01581,Quang Hữu Trần,Male,1997-06-10,Can Tho,Office Staff,40129804.8,2025-08-19,Affluent
C01582,Phương Quang Vũ,Female,1996-04-01,Bac Ninh,Engineer,28416442.84,2025-01-04,Affluent
C01583,Anh Tú Vũ,Male,2003-06-09,Bac Ninh,IT Specialist,60000000.0,2018-05-31,Premium
C01584,Minh Bảo Mai,Male,1994-10-07,Can Tho,Freelancer,12682528.93,2020-03-14,Mass
C01585,Chị Duyên Nguyễn,Female,1991-11-11,Hue,Engineer,30893876.2,2024-05-20,Affluent
C01586,Khoa Mai,Female,2001-07-05,Nghe An,Doctor,14846925.65,2024-05-06,Mass
C01587,Nhật Hoàng,Female,2004-11-25,Khanh Hoa,Teacher,15744898.68,2019-06-10,Mass
C01588,Huy Hoàng,Female,2002-07-27,Nam Dinh,Freelancer,27927657.06,2023-11-13,Affluent
C01589,Anh Phú Lê,Female,2007-05-12,Bac Ninh,Bank Employee,10068541.89,2025-10-09,Mass
C01590,Quý ông Châu Lê,Female,1979-11-26,Nam Dinh,Bank Employee,14373359.82,2023-02-03,Mass
C01591,Bà Mai Nguyễn,Male,1980-03-01,Ho Chi Minh City,Bank Employee,123226879.41,2018-08-01,Premium
C01592,An Dương,Female,2003-04-18,Hue,Accountant,10688094.1,2025-08-17,Mass
C01593,Nhật Phạm,Female,1999-01-21,Da Nang,Government Employee,52170673.81,2026-02-02,Affluent
C01594,Kim Thị Đặng,Male,2004-05-10,Ba Ria - Vung Tau,Accountant,16406881.35,2021-07-19,Mass
C01595,Tùng Hoàng Nguyễn,Male,1981-06-28,Da Nang,Engineer,60596317.38,2018-04-14,Affluent
C01596,Bà Thảo Trần,Other,1995-06-09,Can Tho,Accountant,132966743.73,2020-10-20,Premium
C01597,Khoa Mai,Male,1965-04-24,Nam Dinh,Engineer,9667135.72,2019-02-01,Mass
C01598,Nam Đức Đặng,Male,2007-02-20,Dong Nai,Office Staff,6214611.03,2025-01-09,Mass
C01599,Thành Văn Lê,Female,1983-05-30,Bac Ninh,Engineer,6207784.55,2021-10-27,Mass
C01600,Bà Ánh Đặng,Female,1995-04-15,Nghe An,Doctor,119115720.38,2024-09-23,Premium
C01601,Quý ông Hưng Lê,Female,1988-08-16,Ho Chi Minh City,IT Specialist,13926762.55,2018-12-17,Mass
C01602,Anh Bảo Mai,Female,1988-09-16,Hue,Sales,51367609.35,2025-10-11,Affluent
C01603,Bảo Bảo Nguyễn,Male,2001-07-27,Ha Noi,IT Specialist,9468384.97,2024-11-06,Mass
C01604,Nhiên Đặng,Female,1999-08-29,Hai Phong,Bank Employee,16046227.64,2018-08-02,Mass
C01605,Mai Hoàng,Male,1981-03-24,Hue,Engineer,14052994.6,2022-08-11,Mass
C01606,Quang Quang Lê,Male,1976-12-04,Dong Nai,Bank Employee,7945393.65,2023-02-01,Mass
C01607,Nam Đặng,Male,1972-03-02,Ba Ria - Vung Tau,Freelancer,20451171.51,2021-10-23,Mass
C01608,Hải Xuân Hoàng,Female,1981-10-25,Dong Nai,Office Staff,22388250.0,2021-09-06,Mass
C01609,Bảo Đức Vũ,Female,2008-08-04,Hai Phong,Office Staff,9987654.72,2018-10-04,Mass
C01610,Hưng Đức Bùi,Female,1999-06-24,Ba Ria - Vung Tau,Freelancer,15447148.34,2023-09-16,Mass
C01611,Nhật Phạm,Male,2002-02-27,Thanh Hoa,Student,15643100.42,2020-02-01,Mass
C01612,Bảo Thế Phạm,Male,1975-09-15,Ha Noi,Teacher,15305736.07,2022-11-21,Mass
C01613,Phúc Trần,Female,1986-11-05,Dong Nai,Sales,8492224.5,2024-01-26,Mass
C01614,Hưng Hoàng Trần,Female,2000-07-17,Thanh Hoa,Business Owner,18583484.69,2021-04-07,Mass
C01615,Ông Châu Mai,Male,1982-10-01,Nghe An,Freelancer,11837232.0,2019-08-16,Mass
C01616,Chị Thành Dương,Male,1995-01-16,Binh Duong,Government Employee,20000000.0,2022-09-25,Affluent
C01617,Dũng Lê,Male,2002-06-20,Ho Chi Minh City,Doctor,62101726.32,2021-10-30,Affluent
C01618,Phương Lê,Male,2005-01-29,Can Tho,Student,107873809.61,2024-09-22,Premium
C01619,Cô Chi Bùi,Female,1978-12-14,Khanh Hoa,Sales,7734444.89,2022-09-11,Mass
C01620,An Vũ,Male,1988-08-11,Thanh Hoa,Office Staff,16662773.31,2018-01-16,Mass
C01621,Dương Hoàng,Female,1989-10-14,Bac Ninh,IT Specialist,30000000.0,2020-09-06,Mass
C01622,Thành Dương,Male,2008-04-12,Dong Nai,Student,17382459.71,2022-06-28,Mass
C01623,Hương Mai,Male,1992-09-29,Da Nang,Office Staff,15722278.26,2018-05-03,Mass
C01624,Nam Hoàng,Female,1986-07-24,Nam Dinh,IT Specialist,9284088.13,2024-07-26,Mass
C01625,Trung Đặng,Female,1988-04-02,Ha Noi,Office Staff,6262886.25,2021-03-09,Mass
C01626,Chị Thảo Vũ,Male,1984-05-23,Can Tho,Teacher,13319939.36,2024-03-21,Mass
C01627,Bảo Đức Vũ,Male,1983-06-27,Ha Noi,Teacher,48076022.45,2019-02-19,Affluent
C01628,Chị Hạnh Trần,Male,1985-10-23,Quang Ninh,Accountant,12638376.6,2019-03-31,Mass
C01629,Duyên Mai,Male,2000-06-15,Nam Dinh,IT Specialist,9352366.22,2022-03-06,Mass
C01630,Lâm Mai,Female,1977-01-10,Dong Nai,Freelancer,53852492.21,2025-12-22,Affluent
C01631,Tùng Tấn Vũ,Male,1993-07-21,Ba Ria - Vung Tau,Teacher,35486377.33,2020-02-25,Affluent
C01632,Bà Khoa Phạm,Female,1999-10-11,Da Nang,Sales,18090221.54,2025-02-18,Mass
C01633,Cô Hạnh Hoàng,Male,1983-09-12,Dong Nai,Freelancer,23672943.05,2024-01-03,Mass
C01634,Tùng Mai Nguyễn,Male,2000-07-16,Da Nang,Doctor,10512908.52,2021-02-21,Mass
C01635,Cô Nhật Nguyễn,Female,1988-01-17,Khanh Hoa,IT Specialist,15046990.25,2018-11-30,Mass
C01636,Kim Nguyễn,Female,1992-10-28,Khanh Hoa,Engineer,8840737.21,2022-05-09,Mass
C01637,Kim Bùi,Female,1980-11-09,Dong Nai,Government Employee,15445288.83,2023-10-27,Mass
C01638,Quý cô Khoa Đặng,Male,2001-04-19,Can Tho,Sales,19284692.19,2023-06-03,Mass
C01639,Dũng Phạm,Female,1978-01-26,Thanh Hoa,Business Owner,12577511.58,2025-02-26,Mass
C01640,Nhật Hoàng,Female,1989-12-09,Ho Chi Minh City,Office Staff,14567993.11,2020-04-11,Mass
C01641,Cô Nhật Dương,Male,2000-06-02,Hue,Doctor,12126797.43,2022-03-25,Mass
C01642,Nhật Vũ,Female,2008-03-21,Nam Dinh,Government Employee,16308168.64,2026-06-06,Mass
C01643,Quý ông Quang Phạm,Male,2008-02-14,Nghe An,Sales,20309801.25,2018-06-18,Mass
C01644,Bà Thành Bùi,Male,1993-11-18,Da Nang,Accountant,11143130.46,2022-11-07,Mass
C01645,Bà Thành Dương,Male,1997-01-20,Da Nang,Business Owner,10849218.44,2020-01-06,Mass
C01646,Ông Vũ Dương,Male,1975-05-25,Ho Chi Minh City,Engineer,5023734.69,2018-12-04,Mass
C01647,Thành Dương,Male,1976-01-24,Nghe An,Government Employee,13507091.83,2021-02-06,Mass
C01648,Anh Khoa Đặng,Female,2004-08-10,Hai Phong,Engineer,8236267.86,2024-02-15,Mass
C01649,Cô Kim Trần,Male,1972-06-29,Ho Chi Minh City,Sales,8619087.68,2026-05-11,Mass
C01650,Tùng Quang Vũ,Female,2002-10-16,Binh Duong,Business Owner,17867201.96,2024-10-10,Mass
C01651,Quý ông Nhiên Bùi,Other,1986-12-30,Ba Ria - Vung Tau,Business Owner,8641988.42,2021-05-11,Mass
C01652,Chị Vân Lê,Male,1988-04-09,Dong Nai,Accountant,66345047.27,2024-07-03,Premium
C01653,Quý ông Vũ Đặng,Female,1978-09-30,Thanh Hoa,Bank Employee,17398543.36,2026-07-15,Mass
C01654,Quý cô Vi Bùi,Female,1985-03-15,Bac Ninh,Doctor,39011106.2,2020-05-09,Affluent
C01655,Tùng Hải Lê,Male,1971-01-17,Khanh Hoa,Government Employee,34996706.59,2026-02-07,Affluent
C01656,Nhật Hoàng,Female,2004-04-08,Dong Nai,Engineer,14044382.86,2020-02-09,Mass
C01657,Ông Nhiên Hoàng,Male,1967-10-17,Hue,Doctor,8412686.19,2024-04-06,Mass
C01658,Bác Tùng Trần,Male,1994-07-23,Khanh Hoa,Teacher,13882967.97,2026-04-11,Mass
C01659,Anh Khoa Bùi,Male,1990-10-31,Binh Duong,Sales,8508795.53,2022-09-13,Mass
C01660,Khoa Trần,Male,1978-03-14,Dong Nai,Student,27029284.86,2021-08-28,Mass
C01661,Thành Mai Bảo Nguyễn,Female,1987-12-18,Dong Nai,Office Staff,26685692.88,2019-09-22,Affluent
C01662,Lâm Lê,Female,2008-04-12,Khanh Hoa,Bank Employee,37816323.8,2024-10-25,Affluent
C01663,Vi Lê,Female,1978-03-20,Hue,Doctor,120933073.93,2018-09-18,Premium
C01664,Quý cô Phương Vũ,Female,1991-06-29,Thanh Hoa,Engineer,9763603.78,2023-01-24,Mass
C01665,Khoa Mai Phạm,Female,2003-04-28,Hai Phong,Teacher,16071855.14,2024-03-14,Mass
C01666,Bà Thảo Hoàng,Male,1979-10-19,Khanh Hoa,IT Specialist,6985951.64,2020-03-26,Mass
C01667,Huy Đặng,Male,1973-03-24,Nam Dinh,Doctor,14670395.87,2025-05-25,Mass
C01668,Khoa Nguyễn,Female,1975-02-17,Ha Noi,Sales,7501942.13,2019-12-05,Mass
